mu.1.,mu.2.,mu.3.,Md.1.,Md.2.,Md.3.,M12.1.,M21.1.,M21.2.,M21.3.,Ks.1.,Ks.2.,Ks.3.,sigma,y0_1_hat.1.,y0_1_hat.2.,y0_2_hat.1.,y0_2_hat.2.,y0_3_hat.1.,y0_3_hat.2.,y0_4_hat.1.,y0_4_hat.2.,y0_5_hat.1.,y0_6_hat.1.,y0_7_hat.1.,y0_8_hat.1.,y0_9_hat.1.
0.032513792815581,0.0228356997380778,0.0363499197638502,-0.0670044393445492,-0.0390056350001317,-0.0930640897202387,-0.0488949371937265,-0.021666820971364,-0.0234106172171203,-0.0226922201563672,0.00172868302049685,0.235876765342004,0.00892423239184718,0.323071008056337,0.000806986160459103,0.000708316851937301,0.00202663245695694,0.00259014352743688,0.00187544826790138,0.000209240376458742,0.00195027509724651,0.000334090442018733,0.00143449046590348,0.00291323594428836,0.00506645769195354,0.00538076843613361,0.00161602205295757
0.0354064041623438,0.022596766934966,0.0352117618881871,-0.0810871213018277,-0.0426639663155954,-0.0826802531381168,-0.0472174721387371,-0.0210726081565422,-0.0270062795439564,-0.0212819022189614,0.000192138061024343,0.284259428998786,0.00985266224378322,0.312679671585268,0.000685222907641842,0.000645196514450515,0.00153911627936185,0.00360230168782464,0.00269729010732361,0.000231742062813435,0.00222278941680275,0.000278724228294515,0.000994575084543339,0.00314977459081223,0.00490195106468034,0.00466021483826868,0.00181666640759018
0.0302191078260605,0.022766114385926,0.0379891096743033,-0.0540005653725283,-0.0393658444343582,-0.0962758604014894,-0.0410581667778422,-0.0231228907277734,-0.022191946812806,-0.0298059404894697,0.00111358012643386,0.360088572743544,0.0283380710076125,0.326032834354277,0.00108976529447743,0.00050864993052027,0.00173523892993155,0.0027979024351787,0.00225020378573115,0.000179376092712333,0.00213373377307422,0.000219204073733915,0.00163490223020022,0.00240664123508066,0.00442321819436208,0.00511352233267439,0.00165095026531475
0.0337681911740588,0.0225335101274005,0.0347840737048562,-0.0647512622534029,-0.0364949786462121,-0.088694734541428,-0.0487305304201133,-0.019287334402883,-0.0139975127880257,-0.0205736896374524,0.00243368140053201,0.261482745255516,0.00762280517680289,0.318171975582388,0.000671838669173647,0.000657428190345282,0.00202421403037492,0.00240945018896096,0.00284827188071408,0.000255999437177817,0.002008807477261,0.000320642757686799,0.00109422799155613,0.00306720615808706,0.00489295341857406,0.00491610545242403,0.00177969713984152
0.0329972846069638,0.0229699949006293,0.0377545278653625,-0.0640491343155021,-0.0403282058147407,-0.0900921803413717,-0.0405439239878756,-0.0216298636571508,-0.0263416906355618,-0.0247028980073634,0.000376789333300347,0.394425720284757,0.0123200400302368,0.289908565325011,0.00079686071151809,0.000566298044888614,0.00158011643550625,0.00300497653897917,0.00223344019089821,0.000156065555725697,0.0016413747497083,0.000214317925351352,0.00126617283142551,0.00302443751846741,0.00488575337123766,0.0042096136048827,0.00131762555663886
0.0349249324943694,0.0229979317077443,0.0362403162550958,-0.0604201280104255,-0.0391129587806305,-0.0845829631117323,-0.0527247672860057,-0.0227734212009465,-0.0223355850527045,-0.0244316758923964,0.00150129481462703,0.158917231941965,0.0223805008168879,0.315462160953241,0.000557683626434256,0.000490821653559211,0.00156627119403588,0.00259639393876607,0.00239693955918211,0.000230438556552976,0.00175748248249478,0.000186358110087867,0.00108596618724817,0.00267007519345583,0.004855699738631,0.00379647734053981,0.00145428069685935
0.0329330733570685,0.0225899741103669,0.0363534220348872,-0.0635785161968194,-0.042301199942458,-0.081776990706666,-0.0487258011594064,-0.0244929472682621,-0.0399435797253885,-0.0256449412508814,0.00264305927752694,0.448615075348989,0.0213365814245626,0.301975002283542,0.000824788819362428,0.000635610509288033,0.0018828104373767,0.00290057511161485,0.00249898039758064,0.000192297154457551,0.00189243827246206,0.000187504946872283,0.00142720835907567,0.00296595332196155,0.00512120098833907,0.00438337170907169,0.0014765159234447
0.034939722880851,0.0230323235582865,0.0365468441504906,-0.066851344136536,-0.0381397323231417,-0.0940215726342605,-0.0488934348088731,-0.0220872060467172,-0.0259552804560835,-0.0232891162246487,0.00130429269589024,0.366012119231117,0.0172213960024284,0.286357190905225,0.000609504112765018,0.000608413521386703,0.00152606792191188,0.00295139365888747,0.00243429824605208,0.000199970828285662,0.00226604565075743,0.00023452972290593,0.00113150489494161,0.0030910912804806,0.00516620866253291,0.00432750565676941,0.0013973100760694
0.0337888801723098,0.0233611487928689,0.0356677498581956,-0.0622955091882148,-0.0403401114544896,-0.0861951151032174,-0.0532975590039917,-0.0214993406784125,-0.0289050316264019,-0.0288683407192469,0.00144677870835027,0.390304591775107,0.0546914638043006,0.296929226409137,0.000868000075432225,0.000646025915860401,0.00153204035959778,0.00270464705141529,0.00239312490752025,0.000190259892952983,0.00183463786281957,0.000165440453521523,0.00114117703458987,0.0027281987223617,0.00534293597059442,0.00488222666667839,0.0014095997419286
0.0329456091443399,0.0230429079109179,0.0376964333519136,-0.0621148982253098,-0.0411777234023524,-0.0920355753613647,-0.0515379531582427,-0.0245006339844821,-0.0238152225103232,-0.0265188529955339,0.00285577585828614,0.334477725735084,0.0239987499245577,0.309089954636009,0.000945342739241981,0.00054685224938679,0.00177963706028882,0.0024088057966973,0.00266126276178685,0.000154826526478305,0.00184723222289422,0.000160642107428613,0.00125149231832405,0.00302571281882592,0.00481576703840751,0.00507555510797063,0.00152648149179803
0.0349547054187372,0.021976018742236,0.0360938688985617,-0.0699554271081824,-0.0369078995120026,-0.0781134567288035,-0.0473718459549935,-0.0247778994164045,-0.0318687113040099,-0.0247193095235156,0.00353287600705862,0.265952960676076,0.0183797819949385,0.336924187614418,0.000926912519140043,0.000603780128255094,0.00184766912654365,0.00259897312781346,0.00288942938914893,0.000228938716329251,0.00233009026558085,0.000191291084920826,0.00133107582552701,0.00376109182279583,0.00543459890702604,0.00486038832894022,0.00137376776910581
0.0338636719298148,0.0233550730312494,0.0359628478776151,-0.0623500693717874,-0.0406804466170457,-0.0892629225322994,-0.0506462231900894,-0.0213093569561651,-0.0292645630193197,-0.0256556126508178,0.00250587209532233,0.423383759749243,0.0293279546887092,0.307547148716327,0.000731019699767381,0.000571164052281385,0.00187775243314204,0.00218946721602008,0.00227321694546463,0.000193852720779599,0.00206100246006461,0.000222616494242968,0.00130224372604229,0.00293529712780711,0.00480054773207619,0.00515739870190213,0.00158536783624647
0.0321148423272866,0.0235328696826196,0.0367929384271821,-0.068756719434529,-0.0410519199186753,-0.0979483555651859,-0.0497135190511603,-0.0238618083281565,-0.0170222029122427,-0.0234522187602253,0.00219212555981035,0.28646803442466,0.00900040332224325,0.317798562254226,0.000958569749293191,0.000632531022996712,0.00150469285618713,0.00281796373698138,0.0021893913769173,0.000175373887497757,0.00162729400485884,0.000235754897732098,0.0013001149655087,0.00281435144104281,0.00406077452176392,0.00458486932620046,0.00167192651343411
0.0340831879856439,0.0225045445770119,0.0391339958037191,-0.0794115551700521,-0.0374646506471776,-0.0878832985796906,-0.0445586641385523,-0.0261758208354479,-0.0405716224519874,-0.0261835563505936,0.00141607993327932,0.398645732885999,0.01535306225038,0.313392600721307,0.00058742441903959,0.000424607178273464,0.00182646635547846,0.00354395286410411,0.00235465388540704,0.000170724412188959,0.0023605327635316,0.00020508777623663,0.00126894872073767,0.00261691583789771,0.00491504807595467,0.00573784972241621,0.0011723321007413
0.0354690289823577,0.0230814162095379,0.0392323135531191,-0.0616966338258206,-0.0411397683996442,-0.101380583520007,-0.0561978918496637,-0.0245880998738438,-0.0250043984816084,-0.0225820355450164,0.000914030554125153,0.250944205463101,0.00268715608634357,0.321674139957351,0.000633170902966692,0.000526715179035687,0.00176140126054963,0.00326195171032979,0.00249630363445314,0.000155293436096746,0.00177779274375772,0.000357213476684322,0.00128759237016408,0.00315620414110431,0.00490227624204078,0.00499363303416293,0.00124236238849754
0.0325058304475,0.022966499305923,0.0377323427308807,-0.0559220769226241,-0.0394357232306996,-0.095726765133046,-0.0528576220087502,-0.0238177625841772,-0.0251342261232962,-0.0222285033978471,0.00101911577112996,0.337429845630225,0.00538177477383348,0.2894001422828,0.000799936393123164,0.00055577311241999,0.00143677071042549,0.00270669393172522,0.0026738684583162,0.000174568608328816,0.00180644951098434,0.00029693320516976,0.00148994617363157,0.0026985929456052,0.00463150362139587,0.00498623039491706,0.00115432192517486
0.0324967530049635,0.0229836775332499,0.034128204299958,-0.0661226505659677,-0.035328933337629,-0.0841520849352661,-0.053208643480659,-0.0192217941600104,-0.0334936614955249,-0.0257064952517917,0.0010006373636641,0.297132211638582,0.0351973331509816,0.304820498891785,0.000996484796361295,0.000827871960326725,0.00197546523978761,0.00302757956679971,0.00177189582235027,0.000256155869939457,0.00209890209672713,0.000213646031613694,0.0013146308383762,0.00268063258217393,0.0056122484016712,0.00424811737676327,0.00204973275286301
0.0332119492510798,0.0228147856009678,0.0352591505459368,-0.063979935182089,-0.0362058141887527,-0.0822909664577306,-0.0469149105234585,-0.0220754951366743,-0.0201998219887692,-0.0264513970491554,0.00171600705685384,0.329079838915165,0.0317286003981963,0.32738985231745,0.000776055753449489,0.000627703365145377,0.00175269019206203,0.00319870324425462,0.00242090724234874,0.000193913423046044,0.00206933992666665,0.000228397631427142,0.00138067183150317,0.00237139598825359,0.00450196628238742,0.00387432728450514,0.00156883703167175
0.0348674378559098,0.0227022595628609,0.0358678165061441,-0.0739080501745592,-0.0397394224042022,-0.084940131798346,-0.0463466768753472,-0.0227132958609637,-0.0220371298383032,-0.0229662891191906,0.00185013156536399,0.311149953291523,0.00921506074736608,0.306895704710493,0.000687552571521904,0.00062873541533693,0.00216605700291722,0.00304608169682735,0.00238295809395757,0.00017389017972311,0.00164545154354847,0.000276786961376043,0.00116321141003067,0.00248040920209423,0.00551849660681309,0.00473874615773216,0.00140874924472194
0.0339667658142345,0.0235956971795961,0.0351970230166516,-0.0674376412884117,-0.0423039355973762,-0.078011368576473,-0.0461447992377165,-0.022679590594077,-0.0290460054088107,-0.0284586168172147,0.00239974883793919,0.343275733343002,0.0454283267937312,0.325964860017562,0.000604590075077969,0.000556437454957475,0.00162552802761099,0.00275945010631304,0.00193136936288689,0.000216298483827623,0.00177628648697451,0.000175331462207934,0.00104326559305601,0.00254776461408741,0.00511630101840477,0.00457081389226559,0.00198623503435577
0.0337805102957455,0.0229716560904271,0.0352359220447389,-0.0704119543393861,-0.0393551960479933,-0.0807407033990012,-0.0510852768952174,-0.0229782498043134,-0.0409843163177739,-0.0214012275107493,0.00523434188395831,0.481706957619407,0.0151398997862115,0.321904603874127,0.00080673332454348,0.000616899791513148,0.00181198176167507,0.00220763928237305,0.00280170857380107,0.000247466963874532,0.00221553034663993,0.000222110638657761,0.00119903918429653,0.00266380716593953,0.00483765160339795,0.00502143097440358,0.00204930817235626
0.0338670156360559,0.0236014703662277,0.0376045548945855,-0.0625134907649097,-0.0419817178248505,-0.0906786478197272,-0.0569361648568048,-0.0225928761692383,-0.0223402719947163,-0.0312895581067685,0.000454499121191638,0.19756277248821,0.0410756896261102,0.307691619760057,0.000716072933160168,0.000505400830799244,0.00147074145628922,0.00322143148283753,0.00239991387692178,0.00019144344730884,0.00172422078670258,0.000171489857888255,0.00116143147292449,0.00266880730408165,0.00460653550769115,0.00449009602472712,0.00164431686153787
0.0356114456243546,0.0226434356749876,0.033902569684772,-0.0744666821827346,-0.0378453165782411,-0.0792530722137704,-0.0508714729913154,-0.0201631550339948,-0.0220968271540534,-0.0223643421491059,0.00224626234542241,0.278253709286998,0.0144001137367723,0.314875021538016,0.00060824076182381,0.000855939015132969,0.00174222404786797,0.00318763507901057,0.00224596359231644,0.000251372515377103,0.00199131388664868,0.000295249196983347,0.00126729174318774,0.00319339707649723,0.00561093971797135,0.00573412804030234,0.00194614050358257
0.0327539506497357,0.0219958617793931,0.0358286382614834,-0.0649117581716104,-0.0344952007940308,-0.0940688569493593,-0.0412542181217912,-0.0214705459675556,-0.0111423018102457,-0.0216950508785521,0.000306754764912829,0.292615771777407,0.0127769522293315,0.327969814037121,0.00070998749471926,0.000651757519125513,0.00167079420050466,0.00414396279584909,0.00285818059602933,0.000183229549631815,0.00214104288553423,0.000219990226783797,0.00123141946304657,0.00338735596603321,0.00480717104418035,0.00558167553436541,0.00172678686820976
0.0321736025751836,0.0226790536694006,0.0335137048187056,-0.0507152649433431,-0.035755512385983,-0.0808752301587879,-0.0479897258239234,-0.0197310942032278,-0.009910064325352,-0.0213208170248691,0.000197218401163799,0.321886450520044,0.017013303309936,0.312622595568576,0.000830426534690524,0.000847046956005017,0.00152692552106217,0.0047440710318654,0.00218500996924532,0.000208751543706844,0.00188236496558172,0.00029516072054184,0.00122433029792081,0.00355307027065098,0.00475921097380562,0.00535254441611135,0.0017774655311277
0.030835520131136,0.0226428299026067,0.0356469078972518,-0.0543992344613502,-0.0355871426705933,-0.0823841346573486,-0.0470359768139431,-0.0228897945425709,-0.026517388132974,-0.0206608442938599,0.00160710251283282,0.286170237335767,0.00979128049998502,0.329897701657197,0.000670126629851048,0.000560127655857435,0.00165515031661074,0.00306007788862954,0.00221650062198807,0.000178732614186258,0.00248406582618158,0.000297191819000384,0.00132228571716432,0.00317585641594426,0.00398849048116299,0.00480492746848025,0.00165520776245474
